"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj" "trin_geneid"
"TRINITY_DN10887_c0_g1" 28.0215214041334 -3.45486399763501 0.559411564313763 -6.17588948464648 6.57919985190239e-10 1.01383894587096e-08 "TRINITY_DN10887_c0_g1"
"TRINITY_DN10893_c0_g1" 297.739916200144 -8.22734645760675 0.463133207587051 -17.7645358243078 1.33036117794547e-70 9.82217396158126e-68 "TRINITY_DN10893_c0_g1"
"TRINITY_DN108983_c0_g1" 1.79585513064692 -6.07758877481594 1.98850574281123 -3.05635967951685 0.00224042319589599 0.00949843325029204 "TRINITY_DN108983_c0_g1"
"TRINITY_DN109_c1_g1" 170.4313514276 -2.18299809595255 0.325031411440122 -6.71626808707598 1.86437651049395e-11 3.51091608062074e-10 "TRINITY_DN109_c1_g1"
"TRINITY_DN10906_c0_g1" 27.5075863985168 -3.56980591827465 0.466768462430543 -7.64791584179888 2.04262818820909e-14 5.43168157780918e-13 "TRINITY_DN10906_c0_g1"
"TRINITY_DN109146_c0_g1" 1.46209717894762 -3.48309777126375 1.30515478082339 -2.66872391109532 0.00761400089097264 0.026545896856339 "TRINITY_DN109146_c0_g1"
"TRINITY_DN109152_c0_g1" 0.843194490165557 -2.46464461417003 1.00880596572387 -2.44313049080902 0.014560471510788 0.0452580777735955 "TRINITY_DN109152_c0_g1"
"TRINITY_DN1092_c0_g2" 42.9731975508609 -3.44580130161819 0.644085845736778 -5.3499099916976 8.79979871430361e-08 1.00568194762738e-06 "TRINITY_DN1092_c0_g2"
"TRINITY_DN1092_c1_g1" 3.40735551456158 -2.95423368669118 0.849917933742326 -3.47590463667852 0.000509133293042788 0.00262487543409459 "TRINITY_DN1092_c1_g1"
"TRINITY_DN109253_c0_g1" 1.30646903619466 -3.7288710237676 1.18183809351385 -3.15514539955374 0.00160418137697115 0.00713229950680452 "TRINITY_DN109253_c0_g1"
"TRINITY_DN109257_c0_g1" 5.68070473310151 -2.6177670429844 0.752178021140298 -3.48024931520317 0.000500947380473492 0.00258798757323232 "TRINITY_DN109257_c0_g1"
"TRINITY_DN109326_c0_g1" 7.93816915124001 -4.53048540411448 0.891895885637124 -5.07961240439868 3.78205697167359e-07 3.88935211517559e-06 "TRINITY_DN109326_c0_g1"
"TRINITY_DN109392_c0_g1" 1.24111522897628 -3.333558993038 1.13554306292015 -2.93565176160335 0.00332847752026208 0.0133269171309321 "TRINITY_DN109392_c0_g1"
"TRINITY_DN109415_c0_g1" 2.8801680183435 -5.07642659220852 1.19990452257911 -4.23069210648286 2.32973379567369e-05 0.000168779632340256 "TRINITY_DN109415_c0_g1"
"TRINITY_DN10950_c0_g1" 365.255556280783 -3.80966549374486 0.606129530461574 -6.28523327488064 3.27361756929362e-10 5.27953646213896e-09 "TRINITY_DN10950_c0_g1"
